source,target,distance_km,lead_hour,wind_regime,n,partial_r_source_to_target_given_target_now
43,159,153.32335535847113,6,upwind,3758,0.08336861245827613
43,159,153.32335535847113,12,downwind,4340,0.21586307958550588
43,159,153.32335535847113,12,crosswind,3556,0.21357564705143367
43,159,153.32335535847113,12,upwind,3755,0.08712824741674853
43,159,153.32335535847113,24,downwind,4341,0.1732702261358516
43,159,153.32335535847113,24,crosswind,3549,0.17316576381184554
43,159,153.32335535847113,24,upwind,3753,0.07766397724635206
84,160,155.47812381045222,3,downwind,3158,0.13655000798259467
84,160,155.47812381045222,3,crosswind,6948,0.21685885134422533
84,160,155.47812381045222,3,upwind,1532,0.14323133414615286
84,160,155.47812381045222,6,downwind,3157,0.13457495614280635
84,160,155.47812381045222,6,crosswind,6943,0.2263401357217888
84,160,155.47812381045222,6,upwind,1532,0.1471741264510513
84,160,155.47812381045222,12,downwind,3155,0.12865776076656005
84,160,155.47812381045222,12,crosswind,6937,0.2291555443695543
84,160,155.47812381045222,12,upwind,1530,0.11691007623222627
84,160,155.47812381045222,24,downwind,3156,0.15801954937929832
84,160,155.47812381045222,24,crosswind,6930,0.19030504686394664
84,160,155.47812381045222,24,upwind,1527,0.045003364795360504
80,160,180.81753063920436,3,downwind,5608,0.21425731654437116
80,160,180.81753063920436,3,crosswind,3701,0.20207693981325614
80,160,180.81753063920436,3,upwind,2329,0.18935332937114704
80,160,180.81753063920436,6,downwind,5606,0.23963618011308244
80,160,180.81753063920436,6,crosswind,3699,0.21842295815117294
80,160,180.81753063920436,6,upwind,2327,0.17090672107784213
80,160,180.81753063920436,12,downwind,5601,0.23149564433915548
80,160,180.81753063920436,12,crosswind,3698,0.1914926291021787
80,160,180.81753063920436,12,upwind,2323,0.12524259049128225
80,160,180.81753063920436,24,downwind,5591,0.17239623376300153
80,160,180.81753063920436,24,crosswind,3697,0.1298777861813016
80,160,180.81753063920436,24,upwind,2325,0.06905578513145799
169,160,215.9165852006678,3,downwind,1968,0.20248070587166292
169,160,215.9165852006678,3,crosswind,3862,0.2566759184483736
169,160,215.9165852006678,3,upwind,5808,0.16805213160573423
169,160,215.9165852006678,6,downwind,1968,0.2268811373392234
169,160,215.9165852006678,6,crosswind,3857,0.3271738073100551
169,160,215.9165852006678,6,upwind,5807,0.17261066759767454
169,160,215.9165852006678,12,downwind,1962,0.266281941454079
169,160,215.9165852006678,12,crosswind,3855,0.36717639940882935
169,160,215.9165852006678,12,upwind,5805,0.16315013559540398
169,160,215.9165852006678,24,downwind,1963,0.2812784880739927
169,160,215.9165852006678,24,crosswind,3845,0.3536560493881859
169,160,215.9165852006678,24,upwind,5805,0.19247854030992098
162,160,223.28455173329897,3,downwind,2806,0.1587293344927596
162,160,223.28455173329897,3,crosswind,4138,0.16747857719095166
162,160,223.28455173329897,3,upwind,4704,0.16813096295089427
162,160,223.28455173329897,6,downwind,2804,0.16793387502275287
162,160,223.28455173329897,6,crosswind,4136,0.19012514019989676
162,160,223.28455173329897,6,upwind,4702,0.1851452125596777
162,160,223.28455173329897,12,downwind,2799,0.1868515744017879
162,160,223.28455173329897,12,crosswind,4134,0.23066202658172466
162,160,223.28455173329897,12,upwind,4699,0.2007435877817483
162,160,223.28455173329897,24,downwind,2804,0.21004302163300118
162,160,223.28455173329897,24,crosswind,4131,0.17897483474983006
162,160,223.28455173329897,24,upwind,4688,0.16352457411548235
83,160,254.53354203832853,3,downwind,2484,0.08342732163931618
83,160,254.53354203832853,3,crosswind,7213,0.17580336776555497
83,160,254.53354203832853,3,upwind,1932,0.08741785385852154
83,160,254.53354203832853,6,downwind,2482,0.09108003803492787
83,160,254.53354203832853,6,crosswind,7210,0.20213642056842218
83,160,254.53354203832853,6,upwind,1931,0.10971309977767854
83,160,254.53354203832853,12,downwind,2480,0.08354317870591996
83,160,254.53354203832853,12,crosswind,7202,0.2027743965758833
83,160,254.53354203832853,12,upwind,1931,0.11795766523551651
83,160,254.53354203832853,24,downwind,2479,0.07780492092592375
83,160,254.53354203832853,24,crosswind,7195,0.16866134546954978
83,160,254.53354203832853,24,upwind,1930,0.07562039844372365
44,161,75.49479586654859,3,downwind,3413,0.220814337141185
44,161,75.49479586654859,3,crosswind,3356,0.1837757795129695
44,161,75.49479586654859,3,upwind,4892,0.14908399827321275
44,161,75.49479586654859,6,downwind,3413,0.24985650138319318
44,161,75.49479586654859,6,crosswind,3356,0.18764251489614678
44,161,75.49479586654859,6,upwind,4891,0.13561953980142155
44,161,75.49479586654859,12,downwind,3411,0.24257792461506125
44,161,75.49479586654859,12,crosswind,3356,0.17348028922813197
44,161,75.49479586654859,12,upwind,4888,0.10344912572590793
44,161,75.49479586654859,24,downwind,3412,0.15455751147067975
44,161,75.49479586654859,24,crosswind,3355,0.12000776322000797
44,161,75.49479586654859,24,upwind,4880,0.06857785534968625
83,161,81.41017182605688,3,downwind,2903,0.3522726482389165
83,161,81.41017182605688,3,crosswind,6212,0.2770277435534016
83,161,81.41017182605688,3,upwind,2537,0.12106425203007427
83,161,81.41017182605688,6,downwind,2904,0.3677029872772795
83,161,81.41017182605688,6,crosswind,6210,0.29634907828329693
83,161,81.41017182605688,6,upwind,2537,0.14055048044269988
83,161,81.41017182605688,12,downwind,2901,0.2679452352708086
83,161,81.41017182605688,12,crosswind,6206,0.2540427263805447
83,161,81.41017182605688,12,upwind,2539,0.15609437633899037
83,161,81.41017182605688,24,downwind,2899,0.17224418384325527
83,161,81.41017182605688,24,crosswind,6201,0.1470205892351236
83,161,81.41017182605688,24,upwind,2538,0.10567068972008507
82,161,120.59801135242918,3,downwind,7207,0.27515346545511626
82,161,120.59801135242918,3,crosswind,1226,0.1905021489335007
82,161,120.59801135242918,3,upwind,3228,0.15562256737630312
82,161,120.59801135242918,6,downwind,7206,0.28248120816946953
82,161,120.59801135242918,6,crosswind,1226,0.24029221122653002
82,161,120.59801135242918,6,upwind,3228,0.17747828457048026
82,161,120.59801135242918,12,downwind,7203,0.24833287359612202
82,161,120.59801135242918,12,crosswind,1225,0.2549850487590197
82,161,120.59801135242918,12,upwind,3227,0.1684827235365161
82,161,120.59801135242918,24,downwind,7194,0.13487735676183552
82,161,120.59801135242918,24,crosswind,1224,0.1559455621363158
82,161,120.59801135242918,24,upwind,3229,0.13726531856900642
84,161,191.9567541658429,3,downwind,2157,0.1913616290808624
84,161,191.9567541658429,3,crosswind,2685,0.14458195843965616
84,161,191.9567541658429,3,upwind,6819,0.16272263662027472
84,161,191.9567541658429,6,downwind,2158,0.22667906740683733
84,161,191.9567541658429,6,crosswind,2685,0.1929243340241819
84,161,191.9567541658429,6,upwind,6817,0.1909798119289202
84,161,191.9567541658429,12,downwind,2158,0.23828476205618254
84,161,191.9567541658429,12,crosswind,2682,0.1907313582873962
84,161,191.9567541658429,12,upwind,6815,0.20244070757057211
84,161,191.9567541658429,24,downwind,2157,0.2049223087897083
84,161,191.9567541658429,24,crosswind,2682,0.14135122382673132
84,161,191.9567541658429,24,upwind,6808,0.12627047280906933
81,161,194.01407594260823,3,downwind,6073,0.2931598247564624
81,161,194.01407594260823,3,crosswind,1582,0.17938701079128336
81,161,194.01407594260823,3,upwind,4005,0.12553054044237127
81,161,194.01407594260823,6,downwind,6072,0.37641575857905396
81,161,194.01407594260823,6,crosswind,1581,0.2551152032664022
81,161,194.01407594260823,6,upwind,4006,0.1425231743934777
81,161,194.01407594260823,12,downwind,6066,0.37134506116263644
81,161,194.01407594260823,12,crosswind,1582,0.3487442679013727
81,161,194.01407594260823,12,upwind,4006,0.17108754864356784
81,161,194.01407594260823,24,downwind,6059,0.2793672946177678
81,161,194.01407594260823,24,crosswind,1581,0.27125461134936757
81,161,194.01407594260823,24,upwind,4006,0.15416798617669203
84,162,127.4264391502939,3,downwind,6742,0.3562567281520989
84,162,127.4264391502939,3,crosswind,2089,0.22790365100904478
84,162,127.4264391502939,3,upwind,2828,0.16999433901880695
84,162,127.4264391502939,6,downwind,6740,0.40020515765708226
84,162,127.4264391502939,6,crosswind,2088,0.2197534108865558
84,162,127.4264391502939,6,upwind,2828,0.1596153027585
84,162,127.4264391502939,12,downwind,6735,0.3431583775572512
84,162,127.4264391502939,12,crosswind,2090,0.21475603384626885
84,162,127.4264391502939,12,upwind,2826,0.14621225083220624
84,162,127.4264391502939,24,downwind,6727,0.19406700266343993
84,162,127.4264391502939,24,crosswind,2090,0.1985219686935387
84,162,127.4264391502939,24,upwind,2826,0.08368006494376043
83,162,212.20973304717594,3,downwind,6101,0.27648735069682084
83,162,212.20973304717594,3,crosswind,3212,0.21217456595578355
83,162,212.20973304717594,3,upwind,2337,0.18128410552397436
83,162,212.20973304717594,6,downwind,6099,0.3583728816474015
83,162,212.20973304717594,6,crosswind,3211,0.239892849688309
83,162,212.20973304717594,6,upwind,2337,0.1814132446929985
83,162,212.20973304717594,12,downwind,6094,0.37151837131847254
83,162,212.20973304717594,12,crosswind,3211,0.25611969949561875
83,162,212.20973304717594,12,upwind,2337,0.15489192256584758
83,162,212.20973304717594,24,downwind,6089,0.22818257842194362
83,162,212.20973304717594,24,crosswind,3208,0.185397408079754
83,162,212.20973304717594,24,upwind,2337,0.05660845407985833
160,162,223.28455173329897,3,downwind,2612,0.2502578357575253
160,162,223.28455173329897,3,crosswind,2510,0.16891901371345372
160,162,223.28455173329897,3,upwind,6532,0.12537344161306793
160,162,223.28455173329897,6,downwind,2611,0.2981476447842025
160,162,223.28455173329897,6,crosswind,2510,0.20285587373023858
160,162,223.28455173329897,6,upwind,6530,0.1526585729919821
160,162,223.28455173329897,12,downwind,2609,0.28673504788642973
160,162,223.28455173329897,12,crosswind,2509,0.24519589427667007
160,162,223.28455173329897,12,upwind,6528,0.17474802712608042
160,162,223.28455173329897,24,downwind,2607,0.26754125469358436
160,162,223.28455173329897,24,crosswind,2508,0.18944595631044972
160,162,223.28455173329897,24,upwind,6523,0.1584781704141161
161,162,258.89978131261,3,downwind,2140,0.16421456782256608
161,162,258.89978131261,3,crosswind,8195,0.2052965851165595
161,162,258.89978131261,3,upwind,1324,0.1483586474386329
161,162,258.89978131261,6,downwind,2140,0.17363538077962642
161,162,258.89978131261,6,crosswind,8192,0.23015131872424868
161,162,258.89978131261,6,upwind,1324,0.16091665117856277
161,162,258.89978131261,12,downwind,2139,0.15883735800850013
161,162,258.89978131261,12,crosswind,8188,0.20645026372077832
161,162,258.89978131261,12,upwind,1324,0.14407445026219265
161,162,258.89978131261,24,downwind,2140,0.12014236148283468
161,162,258.89978131261,24,crosswind,8179,0.14505219781982742
161,162,258.89978131261,24,upwind,1324,0.09485329555883044
80,162,309.8317154724787,3,downwind,4611,0.23083095492114084
80,162,309.8317154724787,3,crosswind,4821,0.16732527561725224
80,162,309.8317154724787,3,upwind,2227,0.1332865377401861
80,162,309.8317154724787,6,downwind,4611,0.31056108942960653
80,162,309.8317154724787,6,crosswind,4820,0.2073323148005344
80,162,309.8317154724787,6,upwind,2225,0.13586526250335706
80,162,309.8317154724787,12,downwind,4610,0.30812817334689124
80,162,309.8317154724787,12,crosswind,4818,0.2065690195769096
80,162,309.8317154724787,12,upwind,2223,0.13029053105218277
80,162,309.8317154724787,24,downwind,4604,0.20647987370476795
80,162,309.8317154724787,24,crosswind,4816,0.14565240285906741
80,162,309.8317154724787,24,upwind,2223,0.13344026925107605
172,163,129.52685005888696,3,downwind,7022,0.17965997610776147
172,163,129.52685005888696,3,crosswind,1676,0.15440681775092321
172,163,129.52685005888696,3,upwind,2959,0.15710159996456297
172,163,129.52685005888696,6,downwind,7020,0.19912270305124635
172,163,129.52685005888696,6,crosswind,1676,0.13480250652757741
172,163,129.52685005888696,6,upwind,2960,0.15102573735659283
172,163,129.52685005888696,12,downwind,7018,0.188152819451225
172,163,129.52685005888696,12,crosswind,1674,0.12254309628683532
172,163,129.52685005888696,12,upwind,2959,0.13305146067209456
172,163,129.52685005888696,24,downwind,7009,0.09776845627112514
172,163,129.52685005888696,24,crosswind,1674,0.08538616382864692
172,163,129.52685005888696,24,upwind,2960,0.08319681627820051
85,163,150.1092979248305,3,downwind,2486,0.176991403389104
85,163,150.1092979248305,3,crosswind,2371,0.15000190309619393
85,163,150.1092979248305,3,upwind,6804,0.1520834637179147
85,163,150.1092979248305,6,downwind,2487,0.2079596503783413
85,163,150.1092979248305,6,crosswind,2369,0.1786769153865672
85,163,150.1092979248305,6,upwind,6804,0.1611438450863952
85,163,150.1092979248305,12,downwind,2487,0.22811790434620444
85,163,150.1092979248305,12,crosswind,2367,0.17106330080142274
85,163,150.1092979248305,12,upwind,6801,0.14177098777713934
85,163,150.1092979248305,24,downwind,2484,0.2022765667010794
85,163,150.1092979248305,24,crosswind,2368,0.14580894870034397
85,163,150.1092979248305,24,upwind,6795,0.09029055608133664
90,163,183.10828131710957,3,downwind,3236,0.20457979582462096
90,163,183.10828131710957,3,crosswind,3572,0.1382425542907333
90,163,183.10828131710957,3,upwind,4853,0.0781529354636372
90,163,183.10828131710957,6,downwind,3237,0.24874713454195232
90,163,183.10828131710957,6,crosswind,3572,0.15689131971208192
90,163,183.10828131710957,6,upwind,4851,0.058680523250448466
90,163,183.10828131710957,12,downwind,3236,0.28779367374461523
90,163,183.10828131710957,12,crosswind,3572,0.1438687751877826
90,163,183.10828131710957,12,upwind,4847,0.04002259295159204
90,163,183.10828131710957,24,downwind,3235,0.24364163748754014
90,163,183.10828131710957,24,crosswind,3568,0.07546879537818915
90,163,183.10828131710957,24,upwind,4844,0.05409684501699176
89,163,201.00771408765692,3,downwind,3080,0.11374157917952091
89,163,201.00771408765692,3,crosswind,2098,0.13113098578112242
89,163,201.00771408765692,3,upwind,6483,0.13046478853280444
89,163,201.00771408765692,6,downwind,3080,0.12783214209366212
89,163,201.00771408765692,6,crosswind,2099,0.12966825866846987
89,163,201.00771408765692,6,upwind,6481,0.12884235670152397
89,163,201.00771408765692,12,downwind,3078,0.15126846281754566
89,163,201.00771408765692,12,crosswind,2099,0.10200093332437261
89,163,201.00771408765692,12,upwind,6478,0.11165683449641761
89,163,201.00771408765692,24,downwind,3079,0.14644145821784432
89,163,201.00771408765692,24,crosswind,2098,0.08153227022832892
89,163,201.00771408765692,24,upwind,6470,0.06948893498211775
169,163,206.65251869702237,3,downwind,5170,0.15303110821517463
169,163,206.65251869702237,3,crosswind,4323,0.103370315490742
169,163,206.65251869702237,3,upwind,2168,0.09142832702355565
169,163,206.65251869702237,6,downwind,5171,0.19462138457494824
169,163,206.65251869702237,6,crosswind,4320,0.11700123963065727
169,163,206.65251869702237,6,upwind,2169,0.08523594372660143
169,163,206.65251869702237,12,downwind,5171,0.19029719497664727
169,163,206.65251869702237,12,crosswind,4319,0.13110284636668235
169,163,206.65251869702237,12,upwind,2165,0.0673451896334069
169,163,206.65251869702237,24,downwind,5168,0.13418280110358913
169,163,206.65251869702237,24,crosswind,4316,0.13548492868476433
169,163,206.65251869702237,24,upwind,2163,0.06849432387953365
90,164,45.0598416226213,3,downwind,7144,0.3688829805532581
90,164,45.0598416226213,3,crosswind,2876,0.2886864649279151
90,164,45.0598416226213,3,upwind,1641,0.22904257651011742
90,164,45.0598416226213,6,downwind,7142,0.3546347738637216
90,164,45.0598416226213,6,crosswind,2879,0.2948822148989501
90,164,45.0598416226213,6,upwind,1639,0.19705967122924534
90,164,45.0598416226213,12,downwind,7138,0.2839665875051441
90,164,45.0598416226213,12,crosswind,2879,0.24272588303379275
90,164,45.0598416226213,12,upwind,1638,0.1209172052348852
90,164,45.0598416226213,24,downwind,7132,0.20819521658535642
90,164,45.0598416226213,24,crosswind,2875,0.18583029829927997
90,164,45.0598416226213,24,upwind,1640,0.11731270567313988
168,164,90.45247340095233,3,downwind,6066,0.19906522656781026
168,164,90.45247340095233,3,crosswind,4070,0.1684824909005733
168,164,90.45247340095233,3,upwind,1524,0.14214352962213742
168,164,90.45247340095233,6,downwind,6066,0.22631650850566654
168,164,90.45247340095233,6,crosswind,4070,0.1916380157322197
168,164,90.45247340095233,6,upwind,1523,0.11337742813202673
168,164,90.45247340095233,12,downwind,6066,0.208449193079004
